fire_location_latitude,fire_location_longitude,fire_start_date,weather_conditions_over_fire,temperature,relative_humidity,wind_speed
51.5781,-114.993117,2017-08-18 08:00:00,Cloudy,18,25,5
57.701617,-119.1107,2017-08-18 16:00:00,Cloudy,15,75,10
56.570967,-119.5718,2017-09-01 20:00:00,Cloudy,12,10,1
51.15495,-114.848583,2018-01-23 16:00:00,Clear,4,45,16
56.74605,-117.706533,2018-05-10 13:00:00,Clear,21,36,10
56.746617,-117.698033,2018-05-10 13:40:00,Clear,21,36,10
55.540567,-116.155267,2018-05-19 16:35:00,Clear,18,26,5
57.251333,-119.089717,2018-05-20 17:00:00,Clear,31,19,6
54.918316,-112.858264,2018-05-28 23:30:00,Cloudy,18,28,11
54.58576,-110.392271,2018-05-29 15:40:00,Clear,21,35,20
57.494283,-113.674267,2018-06-09 17:00:00,CB Wet,24,48,5
53.240817,-117.7879,2018-06-12 20:15:00,Cloudy,15,25,13
54.071397,-115.453995,2018-06-16 12:00:00,Clear,27,38,3
53.478433,-117.41065,2018-06-29 04:10:00,Cloudy,12,48,0
53.870021,-116.363387,2018-07-12 18:08:00,Cloudy,19,64,1
51.111883,-115.012417,2018-07-13 00:00:00,Clear,29,16,9
56.561467,-113.59075,2018-07-18 19:00:00,CB Dry,20,55,14
57.443983,-115.48645,2018-07-27 17:30:00,Clear,31,30,0
58.063083,-115.60825,2018-07-27 18:05:00,Clear,31,29,0
56.957417,-110.88285,2018-08-03 20:00:00,Cloudy,21,55,20
51.58315,-114.9331,2018-08-06 08:00:00,,,,
49.908533,-114.521783,2018-08-06 12:00:00,,,,
51.57435,-114.99075,2018-08-06 08:00:00,,,,
51.5577,-115.212683,2018-08-06 12:00:00,,,,
51.556983,-115.21025,2018-08-06 12:00:00,,,,
51.269583,-115.022967,2018-08-06 12:00:00,,,,
51.85565,-115.704317,2018-07-26 02:35:00,Clear,27,19,11
49.612633,-114.449667,2018-08-09 13:29:00,Clear,39,14,10
58.4567,-114.545083,2017-08-23 15:43:00,Clear,27,57,0
55.064758,-118.960283,2018-04-30 16:00:00,Cloudy,14,40,7
58.466112,-114.52,2018-05-11 18:41:00,Cloudy,24.5,40,2
58.446367,-114.578267,2018-05-12 07:00:00,Cloudy,21,58,29
58.46025,-114.52725,2018-05-12 07:00:00,Cloudy,21,48,29
55.43705,-112.753467,2018-05-21 14:05:00,CB Wet,24,50,0
55.01005,-110.5601,2018-05-21 14:00:00,Rainshowers,16.7,50,0
55.305833,-110.588167,2018-05-21 14:30:00,CB Wet,23,33,10
54.331867,-116.3981,2018-05-20 16:00:00,Clear,24,31,0
55.406667,-112.755167,2018-05-21 14:35:00,Rainshowers,23,22,15
55.350833,-113.074483,2018-05-21 15:00:00,CB Wet,18,55,0
56.156982,-111.458743,2018-05-21 16:00:00,CB Wet,15,80,1
53.544217,-116.198717,,,,,
55.927233,-110.71975,2018-05-21 17:10:00,Cloudy,26,30,8
54.77385,-115.256,,Clear,23,36,5
50.048333,-114.428083,2018-05-21 12:00:00,,,,
50.252367,-114.337933,2018-05-21 12:00:00,,,,
50.25305,-114.33605,2018-05-21 12:00:00,,,,
51.483783,-115.085633,2018-05-21 12:00:00,,,,
53.879467,-116.3325,,,,,
50.252717,-114.336417,2018-05-21 12:00:00,,,,
50.85765,-114.60585,2018-05-21 12:00:00,,,,
51.4756,-115.099617,2018-05-21 12:00:00,,,,
49.978767,-114.4019,2018-05-21 12:00:00,,,,
49.978167,-114.401583,2018-05-21 17:40:00,,,,
51.476933,-115.141617,2018-05-21 17:50:00,,,,
49.66062,-114.539262,2018-05-21 08:00:00,,,,
57.730175,-119.939947,2018-06-21 15:30:00,Clear,24,40,15
55.81241,-116.306162,2018-06-23 23:00:00,CB Dry,22,80,5
59.4484,-111.1851,2018-06-23 17:30:00,Cloudy,22.5,66,5
59.474067,-111.2247,2018-06-23 19:00:00,Cloudy,27,54,16
56.138233,-110.133533,2018-06-24 13:40:00,Cloudy,28,21,20
54.9947,-116.145283,2018-06-24 14:00:00,Cloudy,26,33,0
58.921667,-119.508333,2018-06-24 15:32:00,Cloudy,27,37,3
58.592383,-118.727283,2018-06-24 15:33:00,Cloudy,22,35,10
59.010167,-119.318333,2018-06-24 17:51:00,CB Dry,21,61,6
56.869833,-112.306633,2018-06-25 13:00:00,CB Dry,32,39,15
57.174292,-112.885703,2018-06-25 14:45:00,CB Dry,31,36,15
58.793888,-114.080557,2018-06-25 17:37:00,Clear,25,45,10
57.52505,-117.475233,2017-08-05 16:00:00,Clear,26,38,4
57.5119,-117.48215,2017-08-05 14:35:00,Clear,27,40,5
57.527133,-117.474333,2017-08-05 16:01:00,Clear,28,35,5
56.955633,-115.66095,2017-08-09 16:20:00,CB Wet,27,35,10
57.034167,-115.695367,2017-08-09 16:50:00,Clear,27,35,10
57.011217,-113.5401,2017-08-09 17:35:00,CB Wet,19,61,2
56.929267,-115.692867,2017-08-09 18:34:00,Clear,28,34,10
53.642867,-118.178583,2017-08-27 11:17:00,Clear,23,37,5
55.022167,-116.89315,2017-09-04 15:45:00,Clear,21,41,7
55.775795,-119.548069,2018-03-07 14:00:00,Clear,-16,65,2
55.919817,-110.730083,2018-04-27 16:55:00,Clear,23,20,25
51.154633,-114.824417,2018-05-04 19:05:00,Cloudy,17,30,5
55.9268,-110.717367,2018-05-08 22:02:00,Clear,4,43,10
53.4786,-115.034667,2018-05-06 16:20:00,Clear,24,27,3
55.924917,-110.7216,2018-05-08 22:00:00,Clear,7,41,5
55.929367,-110.716,2018-05-09 10:55:00,Clear,10,23,10
55.92945,-110.725333,2018-05-09 16:45:00,Clear,13,20,10
54.67905,-111.91,2018-05-09 18:15:00,Clear,15,12,10
55.414167,-112.432517,2018-06-27 08:40:00,Rainshowers,10,100,35
55.921067,-110.734017,2018-07-08 08:05:00,Cloudy,18,44,18
55.106333,-111.085333,2018-07-09 14:00:00,Clear,22,40,10
58.398783,-116.364367,2018-08-01 20:42:00,Clear,25.8,55,2
56.970168,-113.316675,2018-08-03 14:00:00,CB Wet,20,50,10
56.9265,-113.204667,2018-08-03 14:20:00,Cloudy,23,43,5
55.189035,-113.946115,2018-08-07 19:00:00,Cloudy,18,70,3
56.59675,-112.16275,2018-08-24 18:00:00,Cloudy,18,60,10
51.633863,-115.109167,2018-09-03 08:00:00,,,,
57.7528,-115.35295,2017-07-27 13:36:00,Cloudy,24,36,15
58.406917,-114.999583,2017-07-27 12:38:00,Cloudy,27,40,15
51.2708,-115.00135,2017-08-20 14:00:00,Cloudy,14,50,30
55.922967,-116.699033,2017-08-07 14:00:00,Cloudy,22,41,5
58.61825,-115.0367,2017-08-30 13:25:00,Clear,22,65,2
58.455917,-114.545667,2017-08-30 19:09:00,Cloudy,21,35,5
52.005633,-115.13615,2017-10-01 17:00:00,Rainshowers,2,41,23
56.788333,-117.213,2018-01-01 12:00:00,Clear,-8,48,5
56.395833,-117.252667,2018-02-27 17:00:00,Clear,-8,45,5
57.610013,-117.193453,2018-02-22 12:00:00,Clear,-8,40,0
56.787583,-111.792683,2018-05-08 13:40:00,Clear,17,20,6
54.2868,-115.7001,2018-05-09 11:22:00,Cloudy,11,30,15
53.176183,-115.276083,2018-06-27 11:35:00,Clear,20,35,10
53.35965,-117.349633,2018-06-21 15:30:00,Clear,20,24,20
58.694383,-118.67795,2018-07-04 15:52:00,Clear,25.7,27,0
57.31893,-116.750185,2018-07-10 18:00:00,Clear,26,35,5
56.602833,-117.39695,2018-07-10 17:00:00,Clear,21,37,15
56.71075,-118.637117,2018-08-02 16:15:00,Cloudy,24,53,7
57.320533,-114.88865,2018-08-03 15:00:00,Clear,23,40,5
56.590367,-113.567033,2018-08-12 07:45:00,Cloudy,12.5,70,5
49.861033,-114.487683,2018-08-12 06:00:00,Clear,14,42,2
49.78095,-114.5522,2018-08-12 13:00:00,Clear,26,34,16
55.1742,-116.391767,2018-08-14 13:05:00,CB Dry,26,51,10
56.964117,-113.712433,2018-08-15 11:00:00,Clear,21,45,15
51.155983,-114.859267,2018-08-15 20:00:00,Clear,18,53,4
52.002048,-115.012026,2018-08-11 18:00:00,,,,
51.274333,-115.033,2018-08-18 12:00:00,Cloudy,17,50,10
57.726238,-119.939035,2018-08-05 17:00:00,Clear,26,30,10
58.716767,-115.812017,2017-08-01 14:45:00,Cloudy,24,41,10
58.6238,-114.825867,2017-08-10 14:08:00,Clear,34,34,6
54.360153,-115.091095,2018-04-20 12:00:00,Cloudy,14.5,36,9
58.71045,-118.690233,2018-05-03 20:40:00,Clear,10,36,1
58.7075,-118.683417,2018-05-03 21:00:00,Clear,10.2,35,1
58.463567,-114.5275,2018-05-04 11:04:00,Clear,19,45,10
53.9826,-115.93305,2018-05-05 13:50:00,Cloudy,19.2,27,10
57.85685,-117.609847,2018-05-06 18:00:00,Clear,22,29,15
55.061567,-118.659183,2018-05-10 16:00:00,Cloudy,16,55,5
54.724955,-117.141712,2018-07-10 08:00:00,Clear,20,47,30
52.84915,-116.963567,2017-07-17 19:00:00,Cloudy,22,59,2
56.226333,-114.928833,2018-08-03 17:00:00,CB Wet,20,51,0
59.003483,-111.001267,2018-08-04 15:20:00,Clear,19,51,22
51.484417,-114.660217,2018-08-05 07:30:00,Clear,14,50,18
57.176033,-112.145917,2018-08-04 15:00:00,CB Dry,29,46,10
58.619783,-115.292417,2018-09-04 17:00:00,Clear,18.5,31,2
55.181114,-114.045674,2018-09-06 21:15:00,Clear,14,58,3
51.003067,-114.78165,2018-09-07 18:30:00,Clear,20,35,25
59.6875,-118.522167,2017-08-13 13:02:00,Clear,26,47,15
56.439967,-116.118583,2017-09-08 08:00:00,Cloudy,16,50,0
54.925634,-112.858264,2018-03-08 04:30:00,Clear,4,60,4
56.656133,-111.100517,2018-02-28 12:00:00,Cloudy,9,57,5
55.931267,-110.727,2018-04-28 09:55:00,Clear,20,35,8
55.023522,-113.305844,2018-04-27 23:30:00,Clear,20,30,15
55.934917,-113.77605,2018-01-01 00:00:00,Clear,21,27,14
55.23905,-114.75924,2018-05-06 13:48:00,Clear,10,52,11
54.1516,-117.4357,2018-03-16 15:00:00,Clear,14.2,39,13
55.12475,-113.919667,2018-05-14 15:30:00,Cloudy,14,22,14
55.899533,-115.6246,2018-05-16 13:40:00,Cloudy,21,28,5
53.06665,-115.314069,2018-07-11 15:00:00,Cloudy,25,40,0
52.8325,-114.876833,2018-07-13 13:10:00,Clear,25,40,5
52.34455,-116.27575,2018-07-13 15:13:00,Cloudy,22,40,10
56.141165,-114.846402,2018-07-18 16:00:00,CB Wet,23,51,9
55.508315,-115.973703,2018-07-18 18:55:00,Clear,25,50,2
50.975933,-114.935667,2018-08-03 19:15:00,Clear,12,42,2
57.264333,-117.676783,2018-08-05 19:00:00,Clear,21,37,3
58.784482,-117.573701,2018-08-06 18:50:00,Cloudy,23,48,3
53.611117,-116.5687,2018-08-21 16:00:00,Clear,26,24,4
51.53617,-115.18042,2018-09-03 08:00:00,,,,
55.90567,-113.544617,2018-09-01 20:00:00,Cloudy,9,60,5
51.404483,-115.057867,2018-09-03 10:00:00,,,,
51.6347,-115.104017,2018-09-03 10:00:00,,,,
51.392633,-115.095017,2018-09-03 12:00:00,,,,
51.2871,-115.144267,2018-09-03 12:00:00,,,,
51.074276,-115.298618,2017-08-12 18:00:00,Cloudy,24,60,10
57.197167,-111.19625,2017-11-13 10:00:00,CB Wet,-3.4,89,1
54.9491,-112.377883,2018-05-19 13:35:00,Clear,24,22,17
52.210233,-115.22645,,,,,
52.212017,-115.246067,,,,,
52.062333,-115.817167,,,,,
52.143083,-115.459,,,,,
52.181333,-115.309167,,,,,
55.650602,-113.266855,2018-05-21 16:26:00,CB Dry,25,26,10
58.918183,-116.530083,2018-05-24 10:27:00,Clear,24,30,20
58.469733,-114.506367,2018-05-24 10:06:00,Clear,27,27,17
59.016683,-117.14235,2018-05-28 16:59:00,CB Dry,21,31,15
56.829483,-111.5526,2018-05-28 16:00:00,Clear,13,35,5
58.684,-117.938167,2018-06-02 18:36:00,CB Dry,14.5,89,25
53.08245,-116.4535,2018-06-04 18:39:00,Cloudy,13,98,0
50.8573,-114.608333,2018-07-09 12:00:00,,,,
54.425517,-116.9027,2018-07-15 13:30:00,Clear,29,55,6
51.576933,-114.993183,2018-08-18 17:00:00,Cloudy,10,35,10
51.406683,-114.991567,2018-08-18 16:00:00,Cloudy,10,35,10
51.8625,-115.099633,2018-08-18 04:47:00,Cloudy,15,50,5
58.511633,-115.143033,2018-08-19 13:30:00,Clear,23,33,3
51.577167,-114.957167,2018-08-19 12:00:00,,,,
57.83105,-111.63765,2017-08-03 14:00:00,CB Wet,19,83,5
56.407717,-115.940767,2017-08-09 21:00:00,Clear,24,50,15
56.858967,-115.6693,2017-08-09 18:00:00,Cloudy,22,61,3
58.45235,-114.579933,2017-08-22 16:15:00,Clear,17,61,9
56.615368,-117.865589,2017-09-21 16:00:00,Clear,-5,50,0
50.909083,-114.650417,2017-10-26 12:00:00,Clear,8,63,0
56.783717,-117.223533,2017-11-26 12:00:00,Clear,6,58,5
56.368233,-111.277217,2018-04-01 00:01:00,,,,
58.474033,-114.528383,2018-04-30 13:56:00,Cloudy,15.4,30,2
51.167317,-114.803917,2018-05-06 16:45:00,Clear,22,25,6
55.326572,-114.943237,2018-03-12 18:00:00,Clear,13,30,8
54.6114,-115.562333,2018-05-18 11:45:00,Clear,22.9,29,9
51.6328,-115.10575,2018-05-21 12:00:00,,,,
51.633833,-115.10735,2018-05-21 12:00:00,,,,
51.63435,-115.1113,2018-05-21 10:00:00,,,,
51.426433,-115.083683,2018-07-01 12:00:00,,,,
50.891533,-114.669967,2018-07-02 08:00:00,,,,
51.475517,-115.097967,2018-07-02 08:00:00,,,,
51.647167,-115.093467,2018-07-02 08:00:00,,,,
51.270833,-115.009633,2018-07-02 08:00:00,,,,
50.071217,-114.422283,2018-07-02 12:00:00,,,,
50.07405,-114.424833,2018-07-02 12:00:00,,,,
55.069417,-117.418717,2018-07-06 07:00:00,Cloudy,23,51,7
49.60585,-114.381133,2018-09-08 12:00:00,Clear,27,23,5
50.847383,-114.635083,2018-09-14 20:00:00,,,,
58.47745,-114.072567,2018-09-17 19:30:00,Cloudy,5,51,2
56.65215,-116.441917,2017-07-26 17:00:00,Clear,25,40,0
54.246167,-115.281,2017-09-11 19:00:00,Rainshowers,15,82,0
56.796383,-117.228033,2017-11-26 12:00:00,Cloudy,-3,45,10
56.807083,-117.203667,2017-11-26 12:00:00,Cloudy,-3,45,10
52.133783,-114.833383,2018-04-30 12:30:00,Cloudy,16,43,2
55.9262,-110.721083,2018-04-30 16:30:00,Clear,16,25,13
54.709183,-111.965533,2018-05-02 13:00:00,Clear,19,58,7
55.9104,-110.742783,2018-05-02 16:15:00,Clear,12,35,17
50.019083,-114.026831,2018-05-06 16:50:00,CB Dry,25,33,5
55.93,-110.724817,2018-05-20 18:10:00,Clear,19,26,16
54.338795,-114.901322,2018-06-12 14:20:00,Clear,18,30,5
49.59935,-114.431067,2018-06-19 10:00:00,,,,
53.544717,-116.52585,2018-06-21 15:15:00,CB Wet,22,56,4
53.35,-117.234583,2018-06-21 15:30:00,Rainshowers,17,95,0
53.367683,-117.156017,2018-06-21 15:25:00,CB Wet,23,68,3
53.66155,-116.1512,2018-06-27 19:50:00,Clear,18,44,4
51.17335,-114.8826,2018-07-10 21:00:00,Cloudy,14,55,0
49.673167,-114.593033,2018-07-29 12:00:00,,,,
57.364808,-115.500167,2018-07-27 16:45:00,Clear,34,23,13
58.7174,-118.74425,2018-10-20 17:57:00,Clear,12,31,23
58.651467,-119.396683,2018-08-20 17:39:00,Cloudy,24,33,10
57.50275,-111.84565,2018-08-23 13:00:00,CB Dry,9,75,10
49.911967,-114.4942,2018-09-03 12:00:00,,,,
50.8527,-114.617417,2018-09-03 12:00:00,Cloudy,8,59,8
51.3992,-115.027383,2018-09-03 12:00:00,,,,
49.45795,-114.364567,2018-09-03 16:00:00,,,,
49.65625,-114.5378,2018-09-03 16:00:00,,,,
53.043117,-117.334783,,,,,
53.057522,-117.321822,,,,,
53.07077,-117.538927,,,,,
53.195801,-117.504506,,,,,
53.195801,-117.504506,,,,,
49.625217,-114.63465,2017-07-29 10:00:00,Clear,30,16,16
57.65545,-112.629733,2017-08-11 16:00:00,Clear,30,28,25
51.931983,-114.931833,2017-09-10 09:00:00,Clear,22,25,11
56.865933,-117.672667,2017-10-05 16:30:00,Cloudy,17,50,3
56.866617,-117.671183,2017-10-01 13:00:00,Cloudy,12,50,15
55.946113,-113.812317,2018-04-27 11:00:00,Clear,19,25,10
55.9351,-110.722183,2018-05-11 07:00:00,Clear,10,45,6
51.628117,-115.0548,2018-05-21 08:00:00,,,,
50.227033,-114.400217,2018-05-21 08:00:00,,,,
51.63268,-115.10434,2018-05-21 12:00:00,,,,
51.632117,-115.098233,2018-05-21 08:00:00,,,,
51.275717,-115.01265,2018-05-21 10:00:00,,,,
50.851183,-114.619067,2018-05-21 10:00:00,,,,
50.85485,-114.615017,2018-05-21 12:00:00,,,,
51.271617,-114.992167,2018-05-21 10:00:00,,,,
51.268983,-114.96975,2018-05-21 12:00:00,,,,
51.6316,-115.102133,2018-05-21 12:00:00,,,,
51.403367,-115.054817,2018-05-21 12:00:00,,,,
51.6323,-115.105133,2018-05-21 12:00:00,,,,
49.661097,-114.539668,2018-05-21 08:00:00,,,,
55.917617,-110.731933,2018-05-22 12:20:00,CB Dry,22,24,10
57.4038,-119.9279,2018-05-22 14:30:00,Clear,26,25,10
57.371884,-115.101259,2018-06-22 13:00:00,Rainshowers,19,75,19
54.629257,-115.54042,2018-07-17 22:00:00,Cloudy,19,65,3
59.109533,-118.721417,2018-08-01 13:04:00,Clear,21.9,98,15
59.11325,-118.739383,2018-08-01 13:06:00,CB Wet,19,85,0
59.29395,-117.510483,2018-08-01 08:00:00,Clear,28,58,0
57.133117,-112.607517,2017-07-28 14:00:00,Cloudy,25,38,10
57.727917,-112.17025,2017-07-28 14:30:00,Cloudy,23,41,17
57.378967,-110.696367,2017-07-28 15:00:00,CB Wet,24,35,10
57.28975,-112.694017,2017-07-28 16:00:00,Clear,26,40,20
57.567867,-110.668167,2017-07-29 14:00:00,Clear,24,39,0
54.48495,-111.667717,2017-07-31 13:50:00,Cloudy,24,40,10
55.006733,-117.025883,2017-08-03 14:15:00,Clear,27,31,10
58.451267,-114.574583,2017-08-07 10:40:00,Clear,20,56,0
58.464667,-114.5435,2017-08-07 09:11:00,Clear,20,56,0
56.1745,-117.102667,2017-08-10 12:00:00,Clear,29,33,22
52.284333,-116.3755,,,29,15,7
56.60705,-117.339033,2018-05-09 15:00:00,Clear,16,29,15
56.6841,-111.295,2018-05-10 19:00:00,Clear,17,37,5
53.628467,-116.593167,2018-05-12 15:35:00,Clear,25,23,5
55.7902,-113.4155,2018-05-23 18:00:00,Cloudy,24,53,5
52.7665,-114.751133,2018-05-24 11:15:00,Cloudy,26,25,5
50.8543,-114.613367,2018-07-08 10:00:00,,,,
52.870484,-114.86814,2018-07-13 10:50:00,Cloudy,22,51,5
54.3368,-117.876883,2018-07-29 18:07:00,Clear,19,65,0
51.059483,-115.319583,2018-07-30 10:30:00,Clear,32,17,10
58.032083,-116.4236,2018-08-21 16:00:00,Clear,29,30,8
54.067333,-119.01236,,,,,
54.059917,-119.012512,,,,,
58.180117,-114.49135,2017-08-05 13:55:00,Cloudy,30,40,15
58.1945,-114.515,2017-08-05 14:00:00,Cloudy,30,40,15
58.394667,-114.298333,2017-08-05 16:00:00,Clear,27,38,10
58.314433,-114.2975,2017-08-05 17:15:00,Cloudy,21,30,10
55.235833,-118.2605,,,,,
55.076167,-118.202,,,,,
57.36025,-113.267667,2017-08-09 19:00:00,Clear,28,30,20
58.598383,-118.636467,2018-05-02 17:55:00,Rainshowers,16,33,66
58.558167,-115.130533,2018-05-02 18:01:00,Clear,10,70,22
58.544717,-116.7374,2018-05-06 21:36:00,Clear,18,30,24
58.6984,-118.684733,2018-05-06 22:30:00,Clear,14,37,8
58.721533,-118.699333,2018-05-07 18:00:00,Clear,22,25,5
53.93671,-119.174717,,,,,
53.6025,-115.1275,2018-05-21 15:45:00,Cloudy,22,26,15
53.461867,-116.616617,,,,,
55.319867,-111.229683,2018-05-23 13:45:00,Clear,29,19,10
53.877341,-116.332485,,,,,
50.263933,-114.318967,2018-07-08 08:00:00,,,,
58.71925,-118.75155,2018-07-12 03:15:00,Cloudy,11,40,1
55.078583,-117.63245,2018-07-15 18:04:00,Clear,26,51,2
56.438133,-112.613317,2018-07-18 15:00:00,Clear,25,43,11
59.352933,-110.842367,2018-08-04 13:00:00,Clear,21,57,20
56.784033,-112.406817,2018-08-04 13:00:00,Clear,24,62,10
58.160012,-110.427338,2018-08-04 14:30:00,Clear,20,42,10
56.61975,-112.22055,2018-08-04 16:30:00,CB Dry,21,43,10
58.633283,-116.32665,2017-08-06 16:24:00,Clear,21,50,7
52.2192,-115.288933,,,,,
54.992917,-118.262417,,,,,
54.52115,-118.484017,2017-08-19 16:50:00,Clear,17,19,21
49.272083,-114.24255,2017-08-30 20:00:00,Cloudy,25,22,5
50.403567,-114.4846,2017-08-31 12:00:00,Cloudy,28,18,5
53.619917,-115.41855,2018-06-27 14:10:00,Clear,20,38,16
53.6182,-115.424883,2018-06-27 14:10:00,Clear,20,38,16
55.96825,-119.619067,2018-06-30 10:00:00,Clear,18,52,15
49.835033,-114.46605,2018-07-16 20:00:00,Clear,14,40,5
56.9055,-115.3181,2018-07-27 15:30:00,Clear,30,35,5
56.881467,-115.366983,2018-07-27 16:30:00,CB Dry,22,78,2
56.384783,-113.144383,2018-07-27 19:55:00,Clear,28.8,51,2
56.679967,-118.487583,2018-08-01 10:00:00,Cloudy,18,52,20
58.143583,-117.808783,2018-08-08 16:00:00,Clear,35.4,21,5
59.15325,-114.068567,2018-08-14 09:00:00,Clear,23,22,5
51.276,-115.015168,2018-08-18 12:00:00,,,,
51.61205,-115.031067,2018-08-19 12:00:00,Clear,17,35,10
51.633417,-115.10915,2018-08-19 12:00:00,,,,
51.550367,-115.202483,2018-08-19 16:00:00,Cloudy,17,40,12
57.08155,-117.626033,2018-08-20 06:00:00,Clear,8,60,3
57.664667,-117.59585,2018-08-10 17:00:00,Clear,30,35,5
57.531467,-117.51755,2018-08-21 11:00:00,Clear,25,33,10
57.856,-116.957317,2017-07-25 13:05:00,Clear,27.5,45,5
59.7356,-119.0226,2017-07-25 18:13:00,CB Wet,26,45,10
51.574522,-114.999622,2017-08-05 12:00:00,Cloudy,24,88,11
50.857833,-114.608333,2017-08-05 12:00:00,Clear,18,48,2
58.808253,-118.731483,2017-08-18 19:58:00,Cloudy,20,48,15
58.466683,-119.227,2017-08-19 14:45:00,Cloudy,20,40,25
54.764283,-117.1708,2017-08-27 11:00:00,Clear,21,40,10
55.92565,-110.725717,2017-08-29 16:45:00,Clear,22,30,2
55.92565,-110.725717,2017-08-29 16:45:00,Clear,22,30,2
55.926,-110.725467,2017-08-29 16:45:00,Clear,22,30,2
52.407233,-116.4433,2017-09-02 12:00:00,Clear,24,25,25
56.989033,-111.161233,2017-09-05 11:39:00,Clear,22,47,5
50.8536,-114.615467,2018-06-29 12:00:00,Rainshowers,21,48,0
58.021433,-117.5342,2018-07-01 16:00:00,CB Wet,16,87,0
54.757133,-116.716833,2018-07-16 16:00:00,Clear,28.2,38,3
57.6685,-115.287,2018-07-18 15:17:00,CB Wet,22.1,68,2
56.779617,-115.151717,2018-08-01 14:58:00,CB Dry,22,40,0
55.564617,-114.57795,2018-08-01 19:20:00,Clear,19,55,0
56.416033,-114.5586,2018-08-02 19:20:00,CB Wet,20,60,0
56.40725,-114.73855,2018-08-02 19:00:00,CB Dry,20,60,0
56.94735,-115.010467,2018-08-02 19:55:00,CB Dry,30,59,7
57.575367,-113.788017,2018-08-03 17:20:00,CB Wet,18,90,5
56.793667,-112.955667,2018-08-03 19:00:00,Cloudy,18,65,15
58.94825,-119.2114,2017-08-03 16:17:00,CB Wet,18,55,10
58.989683,-119.227383,2017-08-03 16:37:00,CB Wet,18,100,0
58.5,-116.728667,2017-08-03 18:11:00,Cloudy,23,71,5
58.632,-116.6815,2017-08-03 19:29:00,CB Dry,23,45,10
57.94245,-117.53475,2017-08-11 15:00:00,Clear,29,30,15
55.421917,-110.756583,2017-10-09 10:30:00,Cloudy,3,75,3
50.085883,-114.2537,2017-10-25 10:00:00,Clear,12,35,20
51.022583,-114.798017,2017-11-01 00:00:00,Clear,3,30,32
56.90415,-111.543583,2018-03-17 18:00:00,Clear,-3,78,0
53.543533,-116.675567,2018-04-23 14:20:00,Clear,15,20,2
55.486667,-119.53115,2018-04-18 16:30:00,Clear,18,12,11
53.14302,-115.259294,2018-05-02 19:28:00,Cloudy,18,23,38
54.583817,-110.36475,2018-05-07 13:00:00,Clear,19.3,23,6
55.927583,-110.72255,2018-05-10 16:30:00,Cloudy,17,18,5
55.933533,-110.72245,2018-05-10 18:35:00,Cloudy,16,20,10
55.933833,-110.734283,2018-05-15 00:00:00,Clear,15,63,6
55.931619,-110.738987,2018-05-15 00:00:00,Clear,15,63,8
55.9745,-110.433167,2018-07-06 14:10:00,CB Dry,25,40,10
55.6498,-112.149933,2018-07-08 10:30:00,Clear,18,38,16
56.681183,-112.771133,2018-07-20 13:30:00,Clear,26,56,25
52.231817,-114.958533,2018-07-08 18:15:00,Clear,24,46,3
55.996133,-115.573167,2018-07-27 17:50:00,CB Dry,26,40,10
56.415883,-113.300667,2018-07-27 19:18:00,Clear,30,50,0
55.924183,-116.698633,2017-08-07 14:00:00,Clear,26,40,5
56.641583,-115.152117,2017-08-12 06:45:00,Clear,29,32,17
57.624567,-117.254583,2017-09-09 21:00:00,Cloudy,20,88,0
51.17125,-114.851333,2017-09-18 16:10:00,Cloudy,20,27,15
50.856767,-114.79555,2017-10-15 18:00:00,,,,
57.2301,-117.6213,2017-12-20 12:00:00,Clear,-11,25,0
57.2355,-117.614883,2017-12-20 12:00:00,Clear,-6,25,0
57.247417,-117.60925,2017-12-20 12:00:00,Clear,-2,25,0
53.057522,-117.309482,,,,,
59.723733,-116.871133,2018-07-28 17:00:00,Cloudy,31.2,27,6
59.76425,-116.9966,2018-07-25 17:00:00,Clear,28,40,10
59.371358,-117.483178,2018-07-28 16:44:00,Cloudy,25,58,10
59.23445,-117.3163,2018-07-28 16:54:00,CB Dry,29,52,10
59.308612,-117.485557,2018-07-28 16:50:00,CB Dry,30,30,10
58.501933,-119.645833,2018-07-28 17:30:00,CB Dry,31,36,2
58.6147,-119.514983,2018-07-28 17:30:00,CB Dry,31,36,2
53.079393,-117.199932,,,,,
53.072073,-117.285104,,,,,
57.951383,-117.536617,2017-08-08 18:00:00,Clear,28.5,45,3
57.343467,-117.830667,2017-08-09 13:45:00,CB Wet,22,60,5
57.26875,-119.515017,2017-08-09 14:10:00,Cloudy,26,54,0
57.14385,-116.224433,2017-08-09 18:40:00,Rainshowers,25,50,0
56.43265,-116.320433,2017-08-09 18:00:00,Cloudy,24,40,2
56.78005,-116.481517,2017-08-09 20:15:00,Clear,20,45,10
50.584533,-114.79455,2017-08-09 17:00:00,CB Wet,11,61,24
49.78952,-113.92428,2017-08-10 12:00:00,Cloudy,25,32,6
53.622683,-116.432533,2017-10-28 11:05:00,Cloudy,14,73,14
54.04325,-115.878487,2018-05-13 15:15:00,Clear,26,26,6
55.2137,-114.775083,,,,,
55.92945,-110.7253,2018-05-09 14:35:00,Clear,11,20,5
49.643965,-114.536488,2018-05-11 12:00:00,Clear,15,40,5
53.771791,-117.398119,2018-05-14 17:00:00,Clear,23.6,11,1
51.510333,-114.779767,2018-02-01 10:00:00,Clear,29,16,19
55.878017,-115.176067,2018-05-16 18:50:00,Rainshowers,13,65,5
